absolute_path,relative_path,class 
D:\random_new_folder_for_data\dataset\2851.jpg,..\random_new_folder_for_data\dataset\2851.jpg,tiger
D:\random_new_folder_for_data\dataset\7994.jpg,..\random_new_folder_for_data\dataset\7994.jpg,tiger
D:\random_new_folder_for_data\dataset\8818.jpg,..\random_new_folder_for_data\dataset\8818.jpg,tiger
D:\random_new_folder_for_data\dataset\1498.jpg,..\random_new_folder_for_data\dataset\1498.jpg,tiger
D:\random_new_folder_for_data\dataset\3928.jpg,..\random_new_folder_for_data\dataset\3928.jpg,tiger
D:\random_new_folder_for_data\dataset\129.jpg,..\random_new_folder_for_data\dataset\129.jpg,tiger
D:\random_new_folder_for_data\dataset\1166.jpg,..\random_new_folder_for_data\dataset\1166.jpg,tiger
D:\random_new_folder_for_data\dataset\2120.jpg,..\random_new_folder_for_data\dataset\2120.jpg,tiger
D:\random_new_folder_for_data\dataset\6159.jpg,..\random_new_folder_for_data\dataset\6159.jpg,tiger
D:\random_new_folder_for_data\dataset\635.jpg,..\random_new_folder_for_data\dataset\635.jpg,tiger
D:\random_new_folder_for_data\dataset\4593.jpg,..\random_new_folder_for_data\dataset\4593.jpg,tiger
D:\random_new_folder_for_data\dataset\2123.jpg,..\random_new_folder_for_data\dataset\2123.jpg,tiger
D:\random_new_folder_for_data\dataset\1067.jpg,..\random_new_folder_for_data\dataset\1067.jpg,tiger
D:\random_new_folder_for_data\dataset\4180.jpg,..\random_new_folder_for_data\dataset\4180.jpg,tiger
D:\random_new_folder_for_data\dataset\8530.jpg,..\random_new_folder_for_data\dataset\8530.jpg,tiger
D:\random_new_folder_for_data\dataset\1510.jpg,..\random_new_folder_for_data\dataset\1510.jpg,tiger
D:\random_new_folder_for_data\dataset\4756.jpg,..\random_new_folder_for_data\dataset\4756.jpg,tiger
D:\random_new_folder_for_data\dataset\1152.jpg,..\random_new_folder_for_data\dataset\1152.jpg,tiger
D:\random_new_folder_for_data\dataset\5840.jpg,..\random_new_folder_for_data\dataset\5840.jpg,tiger
D:\random_new_folder_for_data\dataset\3140.jpg,..\random_new_folder_for_data\dataset\3140.jpg,tiger
D:\random_new_folder_for_data\dataset\208.jpg,..\random_new_folder_for_data\dataset\208.jpg,tiger
D:\random_new_folder_for_data\dataset\768.jpg,..\random_new_folder_for_data\dataset\768.jpg,tiger
D:\random_new_folder_for_data\dataset\3606.jpg,..\random_new_folder_for_data\dataset\3606.jpg,tiger
D:\random_new_folder_for_data\dataset\7315.jpg,..\random_new_folder_for_data\dataset\7315.jpg,tiger
D:\random_new_folder_for_data\dataset\9792.jpg,..\random_new_folder_for_data\dataset\9792.jpg,tiger
D:\random_new_folder_for_data\dataset\2177.jpg,..\random_new_folder_for_data\dataset\2177.jpg,tiger
D:\random_new_folder_for_data\dataset\76.jpg,..\random_new_folder_for_data\dataset\76.jpg,tiger
D:\random_new_folder_for_data\dataset\867.jpg,..\random_new_folder_for_data\dataset\867.jpg,tiger
D:\random_new_folder_for_data\dataset\7703.jpg,..\random_new_folder_for_data\dataset\7703.jpg,tiger
D:\random_new_folder_for_data\dataset\182.jpg,..\random_new_folder_for_data\dataset\182.jpg,tiger
D:\random_new_folder_for_data\dataset\3390.jpg,..\random_new_folder_for_data\dataset\3390.jpg,tiger
D:\random_new_folder_for_data\dataset\6707.jpg,..\random_new_folder_for_data\dataset\6707.jpg,tiger
D:\random_new_folder_for_data\dataset\3932.jpg,..\random_new_folder_for_data\dataset\3932.jpg,tiger
D:\random_new_folder_for_data\dataset\8993.jpg,..\random_new_folder_for_data\dataset\8993.jpg,tiger
D:\random_new_folder_for_data\dataset\5504.jpg,..\random_new_folder_for_data\dataset\5504.jpg,tiger
D:\random_new_folder_for_data\dataset\2114.jpg,..\random_new_folder_for_data\dataset\2114.jpg,tiger
D:\random_new_folder_for_data\dataset\4460.jpg,..\random_new_folder_for_data\dataset\4460.jpg,tiger
D:\random_new_folder_for_data\dataset\5569.jpg,..\random_new_folder_for_data\dataset\5569.jpg,tiger
D:\random_new_folder_for_data\dataset\9860.jpg,..\random_new_folder_for_data\dataset\9860.jpg,tiger
D:\random_new_folder_for_data\dataset\9537.jpg,..\random_new_folder_for_data\dataset\9537.jpg,tiger
D:\random_new_folder_for_data\dataset\9942.jpg,..\random_new_folder_for_data\dataset\9942.jpg,tiger
D:\random_new_folder_for_data\dataset\7894.jpg,..\random_new_folder_for_data\dataset\7894.jpg,tiger
D:\random_new_folder_for_data\dataset\3852.jpg,..\random_new_folder_for_data\dataset\3852.jpg,tiger
D:\random_new_folder_for_data\dataset\2303.jpg,..\random_new_folder_for_data\dataset\2303.jpg,tiger
D:\random_new_folder_for_data\dataset\1522.jpg,..\random_new_folder_for_data\dataset\1522.jpg,tiger
D:\random_new_folder_for_data\dataset\8739.jpg,..\random_new_folder_for_data\dataset\8739.jpg,tiger
D:\random_new_folder_for_data\dataset\1993.jpg,..\random_new_folder_for_data\dataset\1993.jpg,tiger
D:\random_new_folder_for_data\dataset\9235.jpg,..\random_new_folder_for_data\dataset\9235.jpg,tiger
D:\random_new_folder_for_data\dataset\7409.jpg,..\random_new_folder_for_data\dataset\7409.jpg,tiger
D:\random_new_folder_for_data\dataset\299.jpg,..\random_new_folder_for_data\dataset\299.jpg,tiger
D:\random_new_folder_for_data\dataset\2467.jpg,..\random_new_folder_for_data\dataset\2467.jpg,tiger
D:\random_new_folder_for_data\dataset\4712.jpg,..\random_new_folder_for_data\dataset\4712.jpg,tiger
D:\random_new_folder_for_data\dataset\7593.jpg,..\random_new_folder_for_data\dataset\7593.jpg,tiger
D:\random_new_folder_for_data\dataset\4342.jpg,..\random_new_folder_for_data\dataset\4342.jpg,tiger
D:\random_new_folder_for_data\dataset\2292.jpg,..\random_new_folder_for_data\dataset\2292.jpg,tiger
D:\random_new_folder_for_data\dataset\6265.jpg,..\random_new_folder_for_data\dataset\6265.jpg,tiger
D:\random_new_folder_for_data\dataset\892.jpg,..\random_new_folder_for_data\dataset\892.jpg,tiger
D:\random_new_folder_for_data\dataset\8493.jpg,..\random_new_folder_for_data\dataset\8493.jpg,tiger
D:\random_new_folder_for_data\dataset\2028.jpg,..\random_new_folder_for_data\dataset\2028.jpg,tiger
D:\random_new_folder_for_data\dataset\1429.jpg,..\random_new_folder_for_data\dataset\1429.jpg,tiger
D:\random_new_folder_for_data\dataset\3710.jpg,..\random_new_folder_for_data\dataset\3710.jpg,tiger
D:\random_new_folder_for_data\dataset\6830.jpg,..\random_new_folder_for_data\dataset\6830.jpg,tiger
D:\random_new_folder_for_data\dataset\9624.jpg,..\random_new_folder_for_data\dataset\9624.jpg,tiger
D:\random_new_folder_for_data\dataset\604.jpg,..\random_new_folder_for_data\dataset\604.jpg,tiger
D:\random_new_folder_for_data\dataset\5724.jpg,..\random_new_folder_for_data\dataset\5724.jpg,tiger
D:\random_new_folder_for_data\dataset\8665.jpg,..\random_new_folder_for_data\dataset\8665.jpg,tiger
D:\random_new_folder_for_data\dataset\7680.jpg,..\random_new_folder_for_data\dataset\7680.jpg,tiger
D:\random_new_folder_for_data\dataset\7720.jpg,..\random_new_folder_for_data\dataset\7720.jpg,tiger
D:\random_new_folder_for_data\dataset\3905.jpg,..\random_new_folder_for_data\dataset\3905.jpg,tiger
D:\random_new_folder_for_data\dataset\3998.jpg,..\random_new_folder_for_data\dataset\3998.jpg,tiger
D:\random_new_folder_for_data\dataset\2304.jpg,..\random_new_folder_for_data\dataset\2304.jpg,tiger
D:\random_new_folder_for_data\dataset\3924.jpg,..\random_new_folder_for_data\dataset\3924.jpg,tiger
D:\random_new_folder_for_data\dataset\9487.jpg,..\random_new_folder_for_data\dataset\9487.jpg,tiger
D:\random_new_folder_for_data\dataset\5002.jpg,..\random_new_folder_for_data\dataset\5002.jpg,tiger
D:\random_new_folder_for_data\dataset\7923.jpg,..\random_new_folder_for_data\dataset\7923.jpg,tiger
D:\random_new_folder_for_data\dataset\2086.jpg,..\random_new_folder_for_data\dataset\2086.jpg,tiger
D:\random_new_folder_for_data\dataset\6084.jpg,..\random_new_folder_for_data\dataset\6084.jpg,tiger
D:\random_new_folder_for_data\dataset\9137.jpg,..\random_new_folder_for_data\dataset\9137.jpg,tiger
D:\random_new_folder_for_data\dataset\5628.jpg,..\random_new_folder_for_data\dataset\5628.jpg,tiger
D:\random_new_folder_for_data\dataset\3644.jpg,..\random_new_folder_for_data\dataset\3644.jpg,tiger
D:\random_new_folder_for_data\dataset\566.jpg,..\random_new_folder_for_data\dataset\566.jpg,tiger
D:\random_new_folder_for_data\dataset\2204.jpg,..\random_new_folder_for_data\dataset\2204.jpg,tiger
D:\random_new_folder_for_data\dataset\3211.jpg,..\random_new_folder_for_data\dataset\3211.jpg,tiger
D:\random_new_folder_for_data\dataset\4881.jpg,..\random_new_folder_for_data\dataset\4881.jpg,tiger
D:\random_new_folder_for_data\dataset\6788.jpg,..\random_new_folder_for_data\dataset\6788.jpg,tiger
D:\random_new_folder_for_data\dataset\5251.jpg,..\random_new_folder_for_data\dataset\5251.jpg,tiger
D:\random_new_folder_for_data\dataset\3676.jpg,..\random_new_folder_for_data\dataset\3676.jpg,tiger
D:\random_new_folder_for_data\dataset\6080.jpg,..\random_new_folder_for_data\dataset\6080.jpg,tiger
D:\random_new_folder_for_data\dataset\1016.jpg,..\random_new_folder_for_data\dataset\1016.jpg,tiger
D:\random_new_folder_for_data\dataset\3315.jpg,..\random_new_folder_for_data\dataset\3315.jpg,tiger
D:\random_new_folder_for_data\dataset\438.jpg,..\random_new_folder_for_data\dataset\438.jpg,tiger
D:\random_new_folder_for_data\dataset\4873.jpg,..\random_new_folder_for_data\dataset\4873.jpg,tiger
D:\random_new_folder_for_data\dataset\2771.jpg,..\random_new_folder_for_data\dataset\2771.jpg,tiger
D:\random_new_folder_for_data\dataset\8838.jpg,..\random_new_folder_for_data\dataset\8838.jpg,tiger
D:\random_new_folder_for_data\dataset\3363.jpg,..\random_new_folder_for_data\dataset\3363.jpg,tiger
D:\random_new_folder_for_data\dataset\7570.jpg,..\random_new_folder_for_data\dataset\7570.jpg,tiger
D:\random_new_folder_for_data\dataset\5742.jpg,..\random_new_folder_for_data\dataset\5742.jpg,tiger
D:\random_new_folder_for_data\dataset\9462.jpg,..\random_new_folder_for_data\dataset\9462.jpg,tiger
D:\random_new_folder_for_data\dataset\268.jpg,..\random_new_folder_for_data\dataset\268.jpg,tiger
D:\random_new_folder_for_data\dataset\6728.jpg,..\random_new_folder_for_data\dataset\6728.jpg,tiger
D:\random_new_folder_for_data\dataset\6988.jpg,..\random_new_folder_for_data\dataset\6988.jpg,tiger
D:\random_new_folder_for_data\dataset\9721.jpg,..\random_new_folder_for_data\dataset\9721.jpg,tiger
D:\random_new_folder_for_data\dataset\1705.jpg,..\random_new_folder_for_data\dataset\1705.jpg,tiger
D:\random_new_folder_for_data\dataset\8611.jpg,..\random_new_folder_for_data\dataset\8611.jpg,tiger
D:\random_new_folder_for_data\dataset\7239.jpg,..\random_new_folder_for_data\dataset\7239.jpg,tiger
D:\random_new_folder_for_data\dataset\2044.jpg,..\random_new_folder_for_data\dataset\2044.jpg,tiger
D:\random_new_folder_for_data\dataset\3937.jpg,..\random_new_folder_for_data\dataset\3937.jpg,tiger
D:\random_new_folder_for_data\dataset\341.jpg,..\random_new_folder_for_data\dataset\341.jpg,tiger
D:\random_new_folder_for_data\dataset\2326.jpg,..\random_new_folder_for_data\dataset\2326.jpg,tiger
D:\random_new_folder_for_data\dataset\5938.jpg,..\random_new_folder_for_data\dataset\5938.jpg,tiger
D:\random_new_folder_for_data\dataset\6390.jpg,..\random_new_folder_for_data\dataset\6390.jpg,tiger
D:\random_new_folder_for_data\dataset\8488.jpg,..\random_new_folder_for_data\dataset\8488.jpg,tiger
D:\random_new_folder_for_data\dataset\1589.jpg,..\random_new_folder_for_data\dataset\1589.jpg,tiger
D:\random_new_folder_for_data\dataset\7936.jpg,..\random_new_folder_for_data\dataset\7936.jpg,tiger
D:\random_new_folder_for_data\dataset\2175.jpg,..\random_new_folder_for_data\dataset\2175.jpg,tiger
D:\random_new_folder_for_data\dataset\7812.jpg,..\random_new_folder_for_data\dataset\7812.jpg,tiger
D:\random_new_folder_for_data\dataset\4230.jpg,..\random_new_folder_for_data\dataset\4230.jpg,tiger
D:\random_new_folder_for_data\dataset\2145.jpg,..\random_new_folder_for_data\dataset\2145.jpg,tiger
D:\random_new_folder_for_data\dataset\5975.jpg,..\random_new_folder_for_data\dataset\5975.jpg,tiger
D:\random_new_folder_for_data\dataset\429.jpg,..\random_new_folder_for_data\dataset\429.jpg,tiger
D:\random_new_folder_for_data\dataset\1141.jpg,..\random_new_folder_for_data\dataset\1141.jpg,tiger
D:\random_new_folder_for_data\dataset\6708.jpg,..\random_new_folder_for_data\dataset\6708.jpg,tiger
D:\random_new_folder_for_data\dataset\8282.jpg,..\random_new_folder_for_data\dataset\8282.jpg,tiger
D:\random_new_folder_for_data\dataset\5114.jpg,..\random_new_folder_for_data\dataset\5114.jpg,tiger
D:\random_new_folder_for_data\dataset\18.jpg,..\random_new_folder_for_data\dataset\18.jpg,tiger
D:\random_new_folder_for_data\dataset\6497.jpg,..\random_new_folder_for_data\dataset\6497.jpg,tiger
D:\random_new_folder_for_data\dataset\3873.jpg,..\random_new_folder_for_data\dataset\3873.jpg,tiger
D:\random_new_folder_for_data\dataset\9455.jpg,..\random_new_folder_for_data\dataset\9455.jpg,tiger
D:\random_new_folder_for_data\dataset\7730.jpg,..\random_new_folder_for_data\dataset\7730.jpg,tiger
D:\random_new_folder_for_data\dataset\5435.jpg,..\random_new_folder_for_data\dataset\5435.jpg,tiger
D:\random_new_folder_for_data\dataset\7635.jpg,..\random_new_folder_for_data\dataset\7635.jpg,tiger
D:\random_new_folder_for_data\dataset\4730.jpg,..\random_new_folder_for_data\dataset\4730.jpg,tiger
D:\random_new_folder_for_data\dataset\2441.jpg,..\random_new_folder_for_data\dataset\2441.jpg,tiger
D:\random_new_folder_for_data\dataset\5158.jpg,..\random_new_folder_for_data\dataset\5158.jpg,tiger
D:\random_new_folder_for_data\dataset\2254.jpg,..\random_new_folder_for_data\dataset\2254.jpg,tiger
D:\random_new_folder_for_data\dataset\5976.jpg,..\random_new_folder_for_data\dataset\5976.jpg,tiger
D:\random_new_folder_for_data\dataset\6821.jpg,..\random_new_folder_for_data\dataset\6821.jpg,tiger
D:\random_new_folder_for_data\dataset\8006.jpg,..\random_new_folder_for_data\dataset\8006.jpg,tiger
D:\random_new_folder_for_data\dataset\3001.jpg,..\random_new_folder_for_data\dataset\3001.jpg,tiger
D:\random_new_folder_for_data\dataset\3756.jpg,..\random_new_folder_for_data\dataset\3756.jpg,tiger
D:\random_new_folder_for_data\dataset\6162.jpg,..\random_new_folder_for_data\dataset\6162.jpg,tiger
D:\random_new_folder_for_data\dataset\2761.jpg,..\random_new_folder_for_data\dataset\2761.jpg,tiger
D:\random_new_folder_for_data\dataset\1494.jpg,..\random_new_folder_for_data\dataset\1494.jpg,tiger
D:\random_new_folder_for_data\dataset\920.jpg,..\random_new_folder_for_data\dataset\920.jpg,tiger
D:\random_new_folder_for_data\dataset\4036.jpg,..\random_new_folder_for_data\dataset\4036.jpg,tiger
D:\random_new_folder_for_data\dataset\3882.jpg,..\random_new_folder_for_data\dataset\3882.jpg,tiger
D:\random_new_folder_for_data\dataset\2728.jpg,..\random_new_folder_for_data\dataset\2728.jpg,tiger
D:\random_new_folder_for_data\dataset\6589.jpg,..\random_new_folder_for_data\dataset\6589.jpg,tiger
D:\random_new_folder_for_data\dataset\5810.jpg,..\random_new_folder_for_data\dataset\5810.jpg,tiger
D:\random_new_folder_for_data\dataset\1884.jpg,..\random_new_folder_for_data\dataset\1884.jpg,tiger
D:\random_new_folder_for_data\dataset\6624.jpg,..\random_new_folder_for_data\dataset\6624.jpg,tiger
D:\random_new_folder_for_data\dataset\6572.jpg,..\random_new_folder_for_data\dataset\6572.jpg,tiger
D:\random_new_folder_for_data\dataset\5960.jpg,..\random_new_folder_for_data\dataset\5960.jpg,tiger
D:\random_new_folder_for_data\dataset\2574.jpg,..\random_new_folder_for_data\dataset\2574.jpg,tiger
D:\random_new_folder_for_data\dataset\5732.jpg,..\random_new_folder_for_data\dataset\5732.jpg,tiger
D:\random_new_folder_for_data\dataset\8561.jpg,..\random_new_folder_for_data\dataset\8561.jpg,tiger
D:\random_new_folder_for_data\dataset\5437.jpg,..\random_new_folder_for_data\dataset\5437.jpg,tiger
D:\random_new_folder_for_data\dataset\3376.jpg,..\random_new_folder_for_data\dataset\3376.jpg,tiger
D:\random_new_folder_for_data\dataset\7437.jpg,..\random_new_folder_for_data\dataset\7437.jpg,tiger
D:\random_new_folder_for_data\dataset\105.jpg,..\random_new_folder_for_data\dataset\105.jpg,tiger
D:\random_new_folder_for_data\dataset\1219.jpg,..\random_new_folder_for_data\dataset\1219.jpg,tiger
D:\random_new_folder_for_data\dataset\3199.jpg,..\random_new_folder_for_data\dataset\3199.jpg,tiger
D:\random_new_folder_for_data\dataset\5513.jpg,..\random_new_folder_for_data\dataset\5513.jpg,tiger
D:\random_new_folder_for_data\dataset\6549.jpg,..\random_new_folder_for_data\dataset\6549.jpg,tiger
D:\random_new_folder_for_data\dataset\8207.jpg,..\random_new_folder_for_data\dataset\8207.jpg,tiger
D:\random_new_folder_for_data\dataset\8448.jpg,..\random_new_folder_for_data\dataset\8448.jpg,tiger
D:\random_new_folder_for_data\dataset\2090.jpg,..\random_new_folder_for_data\dataset\2090.jpg,tiger
D:\random_new_folder_for_data\dataset\8605.jpg,..\random_new_folder_for_data\dataset\8605.jpg,tiger
D:\random_new_folder_for_data\dataset\5566.jpg,..\random_new_folder_for_data\dataset\5566.jpg,tiger
D:\random_new_folder_for_data\dataset\8722.jpg,..\random_new_folder_for_data\dataset\8722.jpg,tiger
D:\random_new_folder_for_data\dataset\4614.jpg,..\random_new_folder_for_data\dataset\4614.jpg,tiger
D:\random_new_folder_for_data\dataset\9883.jpg,..\random_new_folder_for_data\dataset\9883.jpg,tiger
D:\random_new_folder_for_data\dataset\669.jpg,..\random_new_folder_for_data\dataset\669.jpg,tiger
D:\random_new_folder_for_data\dataset\4989.jpg,..\random_new_folder_for_data\dataset\4989.jpg,tiger
D:\random_new_folder_for_data\dataset\6511.jpg,..\random_new_folder_for_data\dataset\6511.jpg,tiger
D:\random_new_folder_for_data\dataset\481.jpg,..\random_new_folder_for_data\dataset\481.jpg,tiger
D:\random_new_folder_for_data\dataset\2907.jpg,..\random_new_folder_for_data\dataset\2907.jpg,tiger
D:\random_new_folder_for_data\dataset\7071.jpg,..\random_new_folder_for_data\dataset\7071.jpg,tiger
