absolute_path,relative_path,class 
D:\new_folder_for_data\dataset\tiger_0789.jpg,..\new_folder_for_data\dataset\tiger_0789.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0790.jpg,..\new_folder_for_data\dataset\tiger_0790.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0791.jpg,..\new_folder_for_data\dataset\tiger_0791.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0792.jpg,..\new_folder_for_data\dataset\tiger_0792.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0793.jpg,..\new_folder_for_data\dataset\tiger_0793.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0794.jpg,..\new_folder_for_data\dataset\tiger_0794.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0795.jpg,..\new_folder_for_data\dataset\tiger_0795.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0796.jpg,..\new_folder_for_data\dataset\tiger_0796.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0797.jpg,..\new_folder_for_data\dataset\tiger_0797.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0798.jpg,..\new_folder_for_data\dataset\tiger_0798.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0799.jpg,..\new_folder_for_data\dataset\tiger_0799.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0800.jpg,..\new_folder_for_data\dataset\tiger_0800.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0801.jpg,..\new_folder_for_data\dataset\tiger_0801.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0802.jpg,..\new_folder_for_data\dataset\tiger_0802.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0803.jpg,..\new_folder_for_data\dataset\tiger_0803.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0804.jpg,..\new_folder_for_data\dataset\tiger_0804.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0805.jpg,..\new_folder_for_data\dataset\tiger_0805.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0806.jpg,..\new_folder_for_data\dataset\tiger_0806.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0807.jpg,..\new_folder_for_data\dataset\tiger_0807.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0808.jpg,..\new_folder_for_data\dataset\tiger_0808.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0809.jpg,..\new_folder_for_data\dataset\tiger_0809.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0810.jpg,..\new_folder_for_data\dataset\tiger_0810.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0811.jpg,..\new_folder_for_data\dataset\tiger_0811.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0812.jpg,..\new_folder_for_data\dataset\tiger_0812.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0813.jpg,..\new_folder_for_data\dataset\tiger_0813.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0814.jpg,..\new_folder_for_data\dataset\tiger_0814.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0815.jpg,..\new_folder_for_data\dataset\tiger_0815.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0816.jpg,..\new_folder_for_data\dataset\tiger_0816.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0817.jpg,..\new_folder_for_data\dataset\tiger_0817.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0818.jpg,..\new_folder_for_data\dataset\tiger_0818.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0819.jpg,..\new_folder_for_data\dataset\tiger_0819.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0820.jpg,..\new_folder_for_data\dataset\tiger_0820.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0821.jpg,..\new_folder_for_data\dataset\tiger_0821.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0822.jpg,..\new_folder_for_data\dataset\tiger_0822.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0823.jpg,..\new_folder_for_data\dataset\tiger_0823.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0824.jpg,..\new_folder_for_data\dataset\tiger_0824.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0825.jpg,..\new_folder_for_data\dataset\tiger_0825.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0826.jpg,..\new_folder_for_data\dataset\tiger_0826.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0827.jpg,..\new_folder_for_data\dataset\tiger_0827.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0828.jpg,..\new_folder_for_data\dataset\tiger_0828.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0829.jpg,..\new_folder_for_data\dataset\tiger_0829.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0830.jpg,..\new_folder_for_data\dataset\tiger_0830.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0831.jpg,..\new_folder_for_data\dataset\tiger_0831.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0832.jpg,..\new_folder_for_data\dataset\tiger_0832.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0833.jpg,..\new_folder_for_data\dataset\tiger_0833.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0834.jpg,..\new_folder_for_data\dataset\tiger_0834.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0835.jpg,..\new_folder_for_data\dataset\tiger_0835.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0836.jpg,..\new_folder_for_data\dataset\tiger_0836.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0837.jpg,..\new_folder_for_data\dataset\tiger_0837.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0838.jpg,..\new_folder_for_data\dataset\tiger_0838.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0839.jpg,..\new_folder_for_data\dataset\tiger_0839.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0840.jpg,..\new_folder_for_data\dataset\tiger_0840.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0841.jpg,..\new_folder_for_data\dataset\tiger_0841.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0842.jpg,..\new_folder_for_data\dataset\tiger_0842.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0843.jpg,..\new_folder_for_data\dataset\tiger_0843.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0844.jpg,..\new_folder_for_data\dataset\tiger_0844.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0845.jpg,..\new_folder_for_data\dataset\tiger_0845.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0846.jpg,..\new_folder_for_data\dataset\tiger_0846.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0847.jpg,..\new_folder_for_data\dataset\tiger_0847.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0848.jpg,..\new_folder_for_data\dataset\tiger_0848.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0849.jpg,..\new_folder_for_data\dataset\tiger_0849.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0850.jpg,..\new_folder_for_data\dataset\tiger_0850.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0851.jpg,..\new_folder_for_data\dataset\tiger_0851.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0852.jpg,..\new_folder_for_data\dataset\tiger_0852.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0853.jpg,..\new_folder_for_data\dataset\tiger_0853.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0854.jpg,..\new_folder_for_data\dataset\tiger_0854.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0855.jpg,..\new_folder_for_data\dataset\tiger_0855.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0856.jpg,..\new_folder_for_data\dataset\tiger_0856.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0857.jpg,..\new_folder_for_data\dataset\tiger_0857.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0858.jpg,..\new_folder_for_data\dataset\tiger_0858.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0859.jpg,..\new_folder_for_data\dataset\tiger_0859.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0860.jpg,..\new_folder_for_data\dataset\tiger_0860.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0861.jpg,..\new_folder_for_data\dataset\tiger_0861.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0862.jpg,..\new_folder_for_data\dataset\tiger_0862.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0863.jpg,..\new_folder_for_data\dataset\tiger_0863.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0864.jpg,..\new_folder_for_data\dataset\tiger_0864.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0865.jpg,..\new_folder_for_data\dataset\tiger_0865.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0866.jpg,..\new_folder_for_data\dataset\tiger_0866.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0867.jpg,..\new_folder_for_data\dataset\tiger_0867.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0868.jpg,..\new_folder_for_data\dataset\tiger_0868.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0869.jpg,..\new_folder_for_data\dataset\tiger_0869.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0870.jpg,..\new_folder_for_data\dataset\tiger_0870.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0871.jpg,..\new_folder_for_data\dataset\tiger_0871.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0872.jpg,..\new_folder_for_data\dataset\tiger_0872.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0873.jpg,..\new_folder_for_data\dataset\tiger_0873.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0874.jpg,..\new_folder_for_data\dataset\tiger_0874.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0875.jpg,..\new_folder_for_data\dataset\tiger_0875.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0876.jpg,..\new_folder_for_data\dataset\tiger_0876.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0877.jpg,..\new_folder_for_data\dataset\tiger_0877.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0878.jpg,..\new_folder_for_data\dataset\tiger_0878.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0879.jpg,..\new_folder_for_data\dataset\tiger_0879.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0880.jpg,..\new_folder_for_data\dataset\tiger_0880.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0881.jpg,..\new_folder_for_data\dataset\tiger_0881.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0882.jpg,..\new_folder_for_data\dataset\tiger_0882.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0883.jpg,..\new_folder_for_data\dataset\tiger_0883.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0884.jpg,..\new_folder_for_data\dataset\tiger_0884.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0885.jpg,..\new_folder_for_data\dataset\tiger_0885.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0886.jpg,..\new_folder_for_data\dataset\tiger_0886.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0887.jpg,..\new_folder_for_data\dataset\tiger_0887.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0888.jpg,..\new_folder_for_data\dataset\tiger_0888.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0889.jpg,..\new_folder_for_data\dataset\tiger_0889.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0890.jpg,..\new_folder_for_data\dataset\tiger_0890.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0891.jpg,..\new_folder_for_data\dataset\tiger_0891.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0892.jpg,..\new_folder_for_data\dataset\tiger_0892.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0893.jpg,..\new_folder_for_data\dataset\tiger_0893.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0894.jpg,..\new_folder_for_data\dataset\tiger_0894.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0895.jpg,..\new_folder_for_data\dataset\tiger_0895.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0896.jpg,..\new_folder_for_data\dataset\tiger_0896.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0897.jpg,..\new_folder_for_data\dataset\tiger_0897.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0898.jpg,..\new_folder_for_data\dataset\tiger_0898.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0899.jpg,..\new_folder_for_data\dataset\tiger_0899.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0900.jpg,..\new_folder_for_data\dataset\tiger_0900.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0901.jpg,..\new_folder_for_data\dataset\tiger_0901.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0902.jpg,..\new_folder_for_data\dataset\tiger_0902.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0903.jpg,..\new_folder_for_data\dataset\tiger_0903.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0904.jpg,..\new_folder_for_data\dataset\tiger_0904.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0905.jpg,..\new_folder_for_data\dataset\tiger_0905.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0906.jpg,..\new_folder_for_data\dataset\tiger_0906.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0907.jpg,..\new_folder_for_data\dataset\tiger_0907.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0908.jpg,..\new_folder_for_data\dataset\tiger_0908.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0909.jpg,..\new_folder_for_data\dataset\tiger_0909.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0910.jpg,..\new_folder_for_data\dataset\tiger_0910.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0911.jpg,..\new_folder_for_data\dataset\tiger_0911.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0912.jpg,..\new_folder_for_data\dataset\tiger_0912.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0913.jpg,..\new_folder_for_data\dataset\tiger_0913.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0914.jpg,..\new_folder_for_data\dataset\tiger_0914.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0915.jpg,..\new_folder_for_data\dataset\tiger_0915.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0916.jpg,..\new_folder_for_data\dataset\tiger_0916.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0917.jpg,..\new_folder_for_data\dataset\tiger_0917.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0918.jpg,..\new_folder_for_data\dataset\tiger_0918.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0919.jpg,..\new_folder_for_data\dataset\tiger_0919.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0920.jpg,..\new_folder_for_data\dataset\tiger_0920.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0921.jpg,..\new_folder_for_data\dataset\tiger_0921.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0922.jpg,..\new_folder_for_data\dataset\tiger_0922.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0923.jpg,..\new_folder_for_data\dataset\tiger_0923.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0924.jpg,..\new_folder_for_data\dataset\tiger_0924.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0925.jpg,..\new_folder_for_data\dataset\tiger_0925.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0926.jpg,..\new_folder_for_data\dataset\tiger_0926.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0927.jpg,..\new_folder_for_data\dataset\tiger_0927.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0928.jpg,..\new_folder_for_data\dataset\tiger_0928.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0929.jpg,..\new_folder_for_data\dataset\tiger_0929.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0930.jpg,..\new_folder_for_data\dataset\tiger_0930.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0931.jpg,..\new_folder_for_data\dataset\tiger_0931.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0932.jpg,..\new_folder_for_data\dataset\tiger_0932.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0933.jpg,..\new_folder_for_data\dataset\tiger_0933.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0934.jpg,..\new_folder_for_data\dataset\tiger_0934.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0935.jpg,..\new_folder_for_data\dataset\tiger_0935.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0936.jpg,..\new_folder_for_data\dataset\tiger_0936.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0937.jpg,..\new_folder_for_data\dataset\tiger_0937.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0938.jpg,..\new_folder_for_data\dataset\tiger_0938.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0939.jpg,..\new_folder_for_data\dataset\tiger_0939.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0940.jpg,..\new_folder_for_data\dataset\tiger_0940.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0941.jpg,..\new_folder_for_data\dataset\tiger_0941.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0942.jpg,..\new_folder_for_data\dataset\tiger_0942.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0943.jpg,..\new_folder_for_data\dataset\tiger_0943.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0944.jpg,..\new_folder_for_data\dataset\tiger_0944.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0945.jpg,..\new_folder_for_data\dataset\tiger_0945.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0946.jpg,..\new_folder_for_data\dataset\tiger_0946.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0947.jpg,..\new_folder_for_data\dataset\tiger_0947.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0948.jpg,..\new_folder_for_data\dataset\tiger_0948.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0949.jpg,..\new_folder_for_data\dataset\tiger_0949.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0950.jpg,..\new_folder_for_data\dataset\tiger_0950.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0951.jpg,..\new_folder_for_data\dataset\tiger_0951.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0952.jpg,..\new_folder_for_data\dataset\tiger_0952.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0953.jpg,..\new_folder_for_data\dataset\tiger_0953.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0954.jpg,..\new_folder_for_data\dataset\tiger_0954.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0955.jpg,..\new_folder_for_data\dataset\tiger_0955.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0956.jpg,..\new_folder_for_data\dataset\tiger_0956.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0957.jpg,..\new_folder_for_data\dataset\tiger_0957.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0958.jpg,..\new_folder_for_data\dataset\tiger_0958.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0959.jpg,..\new_folder_for_data\dataset\tiger_0959.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0960.jpg,..\new_folder_for_data\dataset\tiger_0960.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0961.jpg,..\new_folder_for_data\dataset\tiger_0961.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0962.jpg,..\new_folder_for_data\dataset\tiger_0962.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0963.jpg,..\new_folder_for_data\dataset\tiger_0963.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0964.jpg,..\new_folder_for_data\dataset\tiger_0964.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0965.jpg,..\new_folder_for_data\dataset\tiger_0965.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0966.jpg,..\new_folder_for_data\dataset\tiger_0966.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0967.jpg,..\new_folder_for_data\dataset\tiger_0967.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0968.jpg,..\new_folder_for_data\dataset\tiger_0968.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0969.jpg,..\new_folder_for_data\dataset\tiger_0969.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0970.jpg,..\new_folder_for_data\dataset\tiger_0970.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0971.jpg,..\new_folder_for_data\dataset\tiger_0971.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0972.jpg,..\new_folder_for_data\dataset\tiger_0972.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0973.jpg,..\new_folder_for_data\dataset\tiger_0973.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0974.jpg,..\new_folder_for_data\dataset\tiger_0974.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0975.jpg,..\new_folder_for_data\dataset\tiger_0975.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0976.jpg,..\new_folder_for_data\dataset\tiger_0976.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0977.jpg,..\new_folder_for_data\dataset\tiger_0977.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0978.jpg,..\new_folder_for_data\dataset\tiger_0978.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0979.jpg,..\new_folder_for_data\dataset\tiger_0979.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0980.jpg,..\new_folder_for_data\dataset\tiger_0980.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0981.jpg,..\new_folder_for_data\dataset\tiger_0981.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0982.jpg,..\new_folder_for_data\dataset\tiger_0982.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0983.jpg,..\new_folder_for_data\dataset\tiger_0983.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0984.jpg,..\new_folder_for_data\dataset\tiger_0984.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0985.jpg,..\new_folder_for_data\dataset\tiger_0985.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0986.jpg,..\new_folder_for_data\dataset\tiger_0986.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0987.jpg,..\new_folder_for_data\dataset\tiger_0987.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0988.jpg,..\new_folder_for_data\dataset\tiger_0988.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0989.jpg,..\new_folder_for_data\dataset\tiger_0989.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0990.jpg,..\new_folder_for_data\dataset\tiger_0990.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0991.jpg,..\new_folder_for_data\dataset\tiger_0991.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0992.jpg,..\new_folder_for_data\dataset\tiger_0992.jpg,tiger
D:\new_folder_for_data\dataset\tiger_0993.jpg,..\new_folder_for_data\dataset\tiger_0993.jpg,tiger
